source,listing_id,collected_date,brand,model_line,tier,storage_gb,ram_gb,price_dzd,condition,condition_raw,is_5g,dual_sim,launch_year
retail,,2026-09-22,ace,BUZZ 7 Lite,compact,64.0,6.0,15000.0,new,,,False,
retail,,2026-09-22,ace,Buzz 7 PRIME,,64.0,8.0,16000.0,new,,,False,
retail,,2026-09-22,ace,Buzz 8 Lite,compact,64.0,6.0,15000.0,new,,,False,
retail,,2026-09-22,ace,buzz 6 FLIP,,256.0,12.0,65000.0,new,,,False,
retail,21009702.0,2026-09-22,ace,buzz 6 FLIP,,,,65000.0,new,Neuf,,False,
retail,69.0,2026-09-22,apple,IPHONE 13 PRO MAX,promax,256.0,,162000.0,new,Rupture,,False,2021.0
retail,76.0,2026-09-22,apple,IPHONE 14 PRO MAX,promax,1024.0,,299000.0,new,Rupture,,False,2022.0
retail,19.0,2026-09-22,apple,IPHONE 15 PRO MAX,promax,256.0,,274000.0,new,Rupture,,True,2023.0
retail,20.0,2026-09-22,apple,IPHONE 15 PRO MAX,promax,256.0,,269900.0,new,Rupture,,False,2023.0
retail,225.0,2026-09-22,apple,IPHONE 16 PRO MAX,promax,256.0,,292000.0,new,Rupture,,False,2024.0
retail,4.0,2026-09-22,apple,Iphone 11,,,,98000.0,new,Rupture,,False,2019.0
retail,8.0,2026-09-22,apple,Iphone 13,,,,139900.0,new,Rupture,,False,2021.0
retail,1.0,2026-09-22,apple,Iphone 14 pro max,promax,128.0,,189900.0,new,Rupture,,False,2022.0
retail,,2026-09-22,apple,iPhone 11,,64.0,4.0,42000.0,new,,,False,2019.0
retail,105310.0,2026-09-22,apple,iPhone 11,,64.0,,42000.0,new,Neuf | Occasion,,False,2019.0
retail,,2026-09-22,apple,iPhone 11 Pro,pro,64.0,4.0,59000.0,new,,,False,2019.0
retail,105154.0,2026-09-22,apple,iPhone 11 Pro,pro,64.0,,59000.0,new,Neuf,,False,2019.0
retail,,2026-09-22,apple,iPhone 12 Pro Max,promax,256.0,6.0,99000.0,new,,,False,2020.0
retail,3766899.0,2026-09-22,apple,iPhone 12 Pro Max,promax,256.0,,99000.0,new,Neuf,,False,2020.0
retail,,2026-09-22,apple,iPhone 13,,128.0,4.0,76000.0,,,,False,2021.0
retail,,2026-09-22,apple,iPhone 13,,128.0,4.0,,used,,,False,2021.0
retail,6371893.0,2026-09-22,apple,iPhone 13,,128.0,,76000.0,new,Neuf | Occasion,,False,2021.0
retail,13467770.0,2026-09-22,apple,iPhone 13,,128.0,,73900.0,used,Occasion,,False,2021.0
retail,,2026-09-22,apple,iPhone 13,,256.0,4.0,82000.0,new,,,False,2021.0
retail,6372010.0,2026-09-22,apple,iPhone 13,,256.0,,82000.0,new,Neuf,,False,2021.0
retail,499.0,2026-09-22,apple,iPhone 13 Pro,pro,128.0,,132900.0,new,Disponible,,False,2021.0
retail,,2026-09-22,apple,iPhone 13 Pro,pro,128.0,6.0,,used,,,False,2021.0
retail,6371081.0,2026-09-22,apple,iPhone 13 Pro,pro,128.0,,98900.0,used,Occasion,,False,2021.0
retail,,2026-09-22,apple,iPhone 13 Pro Max,promax,128.0,6.0,,,,,False,2021.0
retail,,2026-09-22,apple,iPhone 13 Pro Max,promax,128.0,6.0,,used,,,False,2021.0
retail,,2026-09-22,apple,iPhone 13 Pro Max,promax,128.0,6.0,,used,,,False,2021.0
retail,6371388.0,2026-09-22,apple,iPhone 13 Pro Max,promax,128.0,,116000.0,used,Occasion,,False,2021.0
retail,7264542.0,2026-09-22,apple,iPhone 13 Pro Max,promax,128.0,,118000.0,used,Occasion,,False,2021.0
retail,6182512.0,2026-09-22,apple,iPhone 13 Pro Max,promax,,,125000.0,used,Occasion,,False,2021.0
retail,310.0,2026-09-22,apple,iPhone 14,,128.0,,139000.0,new,Rupture,,False,2022.0
retail,,2026-09-22,apple,iPhone 14,,128.0,6.0,112000.0,new,,,False,2022.0
retail,,2026-09-22,apple,iPhone 14,,128.0,6.0,129000.0,new,,,False,2022.0
retail,,2026-09-22,apple,iPhone 14 Pro,pro,128.0,6.0,126000.0,new,,,False,2022.0
retail,,2026-09-22,apple,iPhone 14 Pro Max,promax,128.0,6.0,,used,,,False,2022.0
retail,12029703.0,2026-09-22,apple,iPhone 14 Pro Max,promax,128.0,6.0,149000.0,used,Occasion,,False,2022.0
retail,,2026-09-22,apple,iPhone 15,,128.0,6.0,140000.0,new,,,False,2023.0
retail,14721071.0,2026-09-22,apple,iPhone 15,,128.0,,140000.0,new,Neuf | Occasion,,False,2023.0
retail,,2026-09-22,apple,iPhone 15,,256.0,6.0,189000.0,new,,,False,2023.0
retail,14721073.0,2026-09-22,apple,iPhone 15,,256.0,,189000.0,new,Neuf,,False,2023.0
retail,,2026-09-22,apple,iPhone 15 Plus,plus,128.0,6.0,130000.0,new,,,False,2023.0
retail,14721152.0,2026-09-22,apple,iPhone 15 Plus,plus,128.0,,130000.0,new,Neuf | Occasion,,False,2023.0
retail,155.0,2026-09-22,apple,iPhone 15 Pro,pro,128.0,,222000.0,new,Rupture,,False,2023.0
retail,,2026-09-22,apple,iPhone 15 Pro,pro,256.0,8.0,205000.0,new,,,False,2023.0
retail,14722483.0,2026-09-22,apple,iPhone 15 Pro,pro,256.0,,205000.0,new,Neuf,,False,2023.0
retail,,2026-09-22,apple,iPhone 15 Pro Max,promax,256.0,8.0,194000.0,new,,,False,2023.0
retail,14722449.0,2026-09-22,apple,iPhone 15 Pro Max,promax,256.0,,194000.0,new,Neuf | Occasion,,False,2023.0
retail,525.0,2026-09-22,apple,iPhone 16,,128.0,,172000.0,new,Rupture,,False,2024.0
retail,,2026-09-22,apple,iPhone 16,,128.0,8.0,,used,,,False,2024.0
retail,18911799.0,2026-09-22,apple,iPhone 16,,128.0,8.0,135000.0,used,Occasion,,False,2024.0
retail,,2026-09-22,apple,iPhone 16,,256.0,8.0,156000.0,new,,,False,2024.0
retail,,2026-09-22,apple,iPhone 16,,512.0,8.0,210000.0,new,,,False,2024.0
retail,459.0,2026-09-22,apple,iPhone 16 Plus,plus,128.0,,208000.0,new,Disponible,,False,2024.0
retail,,2026-09-22,apple,iPhone 16 Plus,plus,128.0,8.0,196000.0,new,,,False,2024.0
retail,19589004.0,2026-09-22,apple,iPhone 16 Plus,plus,128.0,,196000.0,new,Neuf,,False,2024.0
retail,515.0,2026-09-22,apple,iPhone 16 Plus,plus,256.0,,215000.0,new,Rupture,,False,2024.0
retail,,2026-09-22,apple,iPhone 16 Plus,plus,256.0,8.0,209000.0,new,,,False,2024.0
retail,19588990.0,2026-09-22,apple,iPhone 16 Plus,plus,256.0,,209000.0,new,Neuf,,False,2024.0
retail,345.0,2026-09-22,apple,iPhone 16 Pro Max,promax,256.0,,289000.0,new,Rupture,,False,2024.0
retail,,2026-09-22,apple,iPhone 16 Pro Max,promax,256.0,8.0,153000.0,new,,,False,2024.0
retail,,2026-09-22,apple,iPhone 17,,256.0,8.0,198000.0,new,,,False,2025.0
retail,31983896.0,2026-09-22,apple,iPhone 17,,256.0,,198000.0,new,Neuf | Occasion,,False,2025.0
retail,,2026-09-22,apple,iPhone 17 Pro,pro,256.0,12.0,232000.0,new,,,False,2025.0
retail,,2026-09-22,apple,iPhone 17 Pro,pro,256.0,12.0,319000.0,new,,,True,2025.0
retail,31982714.0,2026-09-22,apple,iPhone 17 Pro,pro,256.0,,232000.0,new,Neuf,,False,2025.0
retail,31982717.0,2026-09-22,apple,iPhone 17 Pro,pro,256.0,,319000.0,new,Neuf,,True,2025.0
retail,,2026-09-22,apple,iPhone 17 Pro,pro,512.0,12.0,315000.0,new,,,False,2025.0
retail,31982706.0,2026-09-22,apple,iPhone 17 Pro,pro,512.0,,315000.0,new,Neuf,,False,2025.0
retail,423.0,2026-09-22,apple,iPhone 17 Pro Max,promax,256.0,,339000.0,new,Rupture,,False,2025.0
retail,,2026-09-22,apple,iPhone 17 Pro Max,promax,256.0,12.0,337000.0,new,,,False,2025.0
retail,,2026-09-22,apple,iPhone 17 Pro Max,promax,256.0,12.0,231000.0,new,,,True,2025.0
retail,,2026-09-22,apple,iPhone 17 Pro Max,promax,512.0,12.0,384000.0,new,,,False,2025.0
retail,32880931.0,2026-09-22,apple,iPhone 17 Pro Max,promax,512.0,,384000.0,new,Neuf,,False,2025.0
retail,46734315.0,2026-09-22,apple,iPhone 17 Pro Max,promax,1024.0,,,,,,False,2025.0
retail,,2026-09-22,apple,iPhone 17 Pro Max,promax,2048.0,12.0,438000.0,new,,,False,2025.0
retail,46734590.0,2026-09-22,apple,iPhone 17 Pro Max,promax,2048.0,,438000.0,new,Neuf,,False,2025.0
retail,574.0,2026-09-22,apple,iPhone 18 Pro Max,promax,256.0,,,new,Rupture,,False,
retail,,2026-09-22,apple,iPhone XR,,64.0,3.0,46000.0,new,,,False,
retail,63948.0,2026-09-22,apple,iPhone XR,,64.0,,46000.0,new,Neuf,,False,
retail,,2026-09-22,condor,A5 +,,32.0,3.0,13000.0,new,,,False,
retail,,2026-09-22,condor,GT 80 Pro,pro,256.0,8.0,39000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 70S,,128.0,8.0,19000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 70SE,,128.0,8.0,16000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 70SE,,128.0,3.0,16000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 70i,,128.0,8.0,18000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 70i,,128.0,4.0,17000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 80A,,64.0,8.0,16000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 80A,,128.0,8.0,16000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 80I,,64.0,3.0,16000.0,new,,,False,
retail,,2026-09-22,condor,NOVA 80I,,256.0,3.0,18000.0,new,,,False,
retail,,2026-09-22,condor,Nova 70,,256.0,4.0,22000.0,new,,,False,
retail,446.0,2026-09-22,google,PIXEL 10 PRO,pro,128.0,,159900.0,new,Rupture,,False,2025.0
retail,510.0,2026-09-22,google,PIXEL 10 PRO,pro,512.0,,189000.0,new,Rupture,,False,2025.0
retail,500.0,2026-09-22,google,Pixel 10,,128.0,,131900.0,new,Disponible,,False,2025.0
retail,,2026-09-22,google,Pixel 10,,128.0,12.0,139000.0,new,,,False,2025.0
retail,435.0,2026-09-22,google,Pixel 10,,256.0,,159000.0,new,Rupture,,False,2025.0
retail,434.0,2026-09-22,google,Pixel 10 Pro XL,pro,256.0,,219000.0,new,Disponible,,False,
retail,,2026-09-22,google,Pixel 10 Pro XL,pro,256.0,16.0,,used,,,False,
retail,34294873.0,2026-09-22,google,Pixel 10 Pro XL,pro,256.0,16.0,168000.0,used,Occasion,,False,
retail,571.0,2026-09-22,google,Pixel 10a,,128.0,,99000.0,new,Disponible,,False,
retail,112.0,2026-09-22,google,Pixel 7 Pro,pro,,,112000.0,new,Rupture,,False,2022.0
retail,111.0,2026-09-22,google,Pixel 7a,,,,71900.0,new,Rupture,,False,
retail,169.0,2026-09-22,google,Pixel 8,,128.0,,97900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,google,Pixel 8 Pro,pro,128.0,12.0,142000.0,new,,,False,2023.0
retail,137.0,2026-09-22,google,Pixel 8 Pro,pro,256.0,,150000.0,new,Rupture,,False,2023.0
retail,208.0,2026-09-22,google,Pixel 8 Pro,pro,512.0,,151900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,google,Pixel 8 Pro,pro,512.0,12.0,157000.0,new,,,False,2023.0
retail,170.0,2026-09-22,google,Pixel 8a,,,,85900.0,new,Rupture,,False,
retail,420.0,2026-09-22,google,Pixel 9 Pro,pro,128.0,,139900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,google,Pixel 9 Pro XL,pro,128.0,16.0,,used,,,False,
retail,18869687.0,2026-09-22,google,Pixel 9 Pro XL,pro,128.0,16.0,125000.0,used,Occasion,,False,
retail,171.0,2026-09-22,google,Pixel 9 pro XL,pro,,,249000.0,new,Rupture,,False,
retail,436.0,2026-09-22,google,Pixel 9A,,128.0,,89900.0,new,Rupture,,False,
retail,,2026-09-22,google,Pixel 9a,,128.0,8.0,85000.0,new,,,False,
retail,,2026-09-22,google,Pixel 9a,,256.0,8.0,98000.0,new,,,False,
retail,,2026-09-22,honor,100 Pro,pro,256.0,12.0,,used,,,False,
retail,39104925.0,2026-09-22,honor,100 Pro,pro,256.0,12.0,63000.0,used,Occasion,,False,
retail,395.0,2026-09-22,honor,200,,256.0,8.0,62900.0,new,Rupture,,False,
retail,239.0,2026-09-22,honor,200,,256.0,12.0,73900.0,new,Rupture,,False,
retail,,2026-09-22,honor,200,,256.0,12.0,66000.0,new,,,False,
retail,409.0,2026-09-22,honor,200,,512.0,12.0,69900.0,new,Rupture,,False,
retail,443.0,2026-09-22,honor,200,,512.0,12.0,78000.0,new,Rupture,,False,
retail,181.0,2026-09-22,honor,200 Lite,compact,,,47900.0,new,Rupture,,False,
retail,34644359.0,2026-09-22,honor,200 Pro,pro,512.0,16.0,,,,,False,
retail,34644415.0,2026-09-22,honor,200 Pro,pro,1024.0,16.0,,,,,False,
retail,148.0,2026-09-22,honor,200 Pro,pro,,,114900.0,new,Rupture,,False,
retail,,2026-09-22,honor,300 Pro,pro,256.0,12.0,,used,,,False,
retail,26713430.0,2026-09-22,honor,300 Pro,pro,256.0,12.0,83000.0,used,Occasion,,False,
retail,26726267.0,2026-09-22,honor,300 Pro,pro,512.0,12.0,,,,,False,
retail,26726301.0,2026-09-22,honor,300 Pro,pro,512.0,16.0,,,,,False,
retail,486.0,2026-09-22,honor,400,,256.0,12.0,83900.0,new,Rupture,True,False,
retail,,2026-09-22,honor,400,,256.0,8.0,74000.0,new,,,False,
retail,,2026-09-22,honor,400,,256.0,12.0,81000.0,new,,,False,
retail,489.0,2026-09-22,honor,400,,512.0,12.0,93900.0,new,Rupture,,False,
retail,,2026-09-22,honor,400,,512.0,12.0,92000.0,new,,,False,
retail,,2026-09-22,honor,400,,512.0,8.0,80000.0,new,,,False,
retail,,2026-09-22,honor,400 Lite,compact,256.0,8.0,55000.0,new,,,False,
retail,327.0,2026-09-22,honor,400 PRO,pro,512.0,12.0,138000.0,new,Disponible,,False,
retail,,2026-09-22,honor,400 pro,pro,512.0,12.0,132000.0,new,,,False,
retail,,2026-09-22,honor,500 Pro,pro,256.0,12.0,130000.0,new,,,False,
retail,427.0,2026-09-22,honor,500 Pro,pro,512.0,12.0,138900.0,new,Rupture,,False,
retail,,2026-09-22,honor,500 Pro,pro,512.0,12.0,140000.0,new,,,False,
retail,,2026-09-22,honor,600 Lite,compact,256.0,8.0,69000.0,new,,,False,
retail,514.0,2026-09-22,honor,600 PRO,pro,512.0,12.0,182000.0,new,Disponible,,False,
retail,572.0,2026-09-22,honor,600 Pro,pro,256.0,12.0,182000.0,new,Disponible,,False,
retail,,2026-09-22,honor,600 Pro,pro,512.0,12.0,183000.0,new,,,False,
retail,23.0,2026-09-22,honor,70,,256.0,8.0,49900.0,new,Rupture,,False,
retail,,2026-09-22,honor,70,,256.0,8.0,72000.0,new,,,False,
retail,12911895.0,2026-09-22,honor,70,,,,72000.0,new,Neuf,,False,
retail,,2026-09-22,honor,70 Lite 4,compact,128.0,4.0,27000.0,new,,,False,
retail,19070286.0,2026-09-22,honor,70 Lite 4,compact,128.0,,27000.0,new,Neuf,,False,
retail,12.0,2026-09-22,honor,90,,256.0,8.0,59900.0,new,Rupture,,False,2023.0
retail,24.0,2026-09-22,honor,90 LITE,compact,256.0,8.0,48900.0,new,Rupture,,False,2023.0
retail,165.0,2026-09-22,honor,MAGIC 5 LITE,compact,,,52900.0,new,Rupture,,False,2023.0
retail,460.0,2026-09-22,honor,MAGIC 5 PRO,pro,512.0,12.0,107900.0,new,Rupture,,False,2023.0
retail,104.0,2026-09-22,honor,MAGIC 6 Lite,compact,256.0,8.0,58900.0,new,Rupture,,False,2024.0
retail,557.0,2026-09-22,honor,MAGIC 7 LITE,compact,256.0,8.0,69900.0,new,Disponible,,False,2024.0
retail,540.0,2026-09-22,honor,MAGIC 8 LITE,compact,512.0,8.0,76900.0,new,Rupture,,False,
retail,437.0,2026-09-22,honor,MAGIC 8 PRO,pro,512.0,12.0,239000.0,new,Disponible,,False,
retail,473.0,2026-09-22,honor,MAGIC 8 PRO 1T,pro,16.0,,264900.0,new,Rupture,,False,
retail,130.0,2026-09-22,honor,Magic 6 Pro,pro,512.0,12.0,172900.0,new,Rupture,,False,2024.0
retail,199.0,2026-09-22,honor,Magic 7 Pro 12 512,pro,,,189900.0,new,Rupture,,False,
retail,,2026-09-22,honor,Magic 7 pro,pro,256.0,12.0,,used,,,False,2024.0
retail,19971373.0,2026-09-22,honor,Magic 7 pro,pro,256.0,12.0,132000.0,used,Occasion,,False,2024.0
retail,,2026-09-22,honor,Magic 7 pro,pro,512.0,16.0,157000.0,new,,,False,2024.0
retail,407.0,2026-09-22,honor,Magic 8 Pro,pro,16.0,,219000.0,new,Rupture,,False,
retail,402.0,2026-09-22,honor,Magic 8 Pro CE,pro,512.0,12.0,219000.0,new,Rupture,,False,
retail,,2026-09-22,honor,Magic4 Pro,pro,256.0,8.0,,used,,,False,
retail,16019547.0,2026-09-22,honor,Magic4 Pro,pro,256.0,8.0,55000.0,used,Occasion,,False,
retail,,2026-09-22,honor,Magic5 Pro,pro,256.0,12.0,,used,,,False,2023.0
retail,,2026-09-22,honor,Magic5 Pro,pro,256.0,8.0,,used,,,False,2023.0
retail,14774950.0,2026-09-22,honor,Magic5 Pro,pro,256.0,12.0,77000.0,used,Occasion,,False,2023.0
retail,14774968.0,2026-09-22,honor,Magic5 Pro,pro,256.0,8.0,75000.0,used,Occasion,,False,2023.0
retail,,2026-09-22,honor,Magic5 Pro,pro,512.0,16.0,,used,,,False,2023.0
retail,14774976.0,2026-09-22,honor,Magic5 Pro,pro,512.0,16.0,78000.0,used,Occasion,,False,2023.0
retail,,2026-09-22,honor,Magic6 Pro,pro,256.0,12.0,,used,,,False,2024.0
retail,,2026-09-22,honor,Magic6 Pro,pro,256.0,16.0,,used,,,False,2024.0
retail,17616241.0,2026-09-22,honor,Magic6 Pro,pro,256.0,12.0,97000.0,used,Occasion,,False,2024.0
retail,26725904.0,2026-09-22,honor,Magic6 Pro,pro,256.0,16.0,95900.0,used,Occasion,,False,2024.0
retail,26725952.0,2026-09-22,honor,Magic6 Pro,pro,256.0,12.0,,,,,False,2024.0
retail,,2026-09-22,honor,Magic6 Pro,pro,512.0,12.0,,used,,,False,2024.0
retail,,2026-09-22,honor,Magic6 Pro,pro,512.0,16.0,,used,,,False,2024.0
retail,17616237.0,2026-09-22,honor,Magic6 Pro,pro,512.0,12.0,102000.0,used,Occasion,,False,2024.0
retail,17616240.0,2026-09-22,honor,Magic6 Pro,pro,512.0,16.0,105000.0,used,Occasion,,False,2024.0
retail,,2026-09-22,honor,Magic7,,256.0,12.0,119000.0,new,,,False,2024.0
retail,,2026-09-22,honor,Magic7 Lite,compact,512.0,8.0,61000.0,new,,,False,2024.0
retail,550.0,2026-09-22,honor,Magic8 Lite,compact,256.0,8.0,69900.0,new,Rupture,,False,
retail,,2026-09-22,honor,Magic8 Lite,compact,512.0,8.0,75000.0,new,,,False,
retail,,2026-09-22,honor,Magic8 Pro,pro,512.0,12.0,221000.0,new,,,False,
retail,,2026-09-22,honor,Magic8 Pro,pro,512.0,16.0,235000.0,new,,,False,
retail,462.0,2026-09-22,honor,PAD 10,,256.0,8.0,81900.0,new,Rupture,,False,
retail,449.0,2026-09-22,honor,POWER2,,256.0,12.0,115000.0,new,Disponible,,False,
retail,,2026-09-22,honor,Power 2,,256.0,12.0,105000.0,new,,,False,
retail,569.0,2026-09-22,honor,Power 2,,512.0,12.0,125000.0,new,Disponible,,False,
retail,,2026-09-22,honor,Reno12 F,,512.0,12.0,57000.0,new,,True,False,
retail,570.0,2026-09-22,honor,Robot Phone,,512.0,12.0,459000.0,new,Disponible,,False,
retail,447.0,2026-09-22,honor,WIN,,256.0,12.0,148900.0,new,Rupture,,False,
retail,444.0,2026-09-22,honor,WIN,,512.0,,175000.0,new,Rupture,,False,
retail,451.0,2026-09-22,honor,WIN RT,,256.0,12.0,139000.0,new,Disponible,,False,
retail,452.0,2026-09-22,honor,WIN RT,,512.0,12.0,129900.0,new,Rupture,,False,
retail,,2026-09-22,honor,Win,,256.0,12.0,146000.0,new,,,False,
retail,,2026-09-22,honor,Win,,512.0,12.0,165000.0,new,,,False,
retail,,2026-09-22,honor,Win RT,,256.0,12.0,125000.0,new,,,False,
retail,,2026-09-22,honor,Win RT,,512.0,12.0,137000.0,new,,,False,
retail,,2026-09-22,honor,X5 Plus,plus,64.0,4.0,22000.0,new,,,False,
retail,,2026-09-22,honor,X50,,256.0,8.0,,used,,,False,
retail,46126706.0,2026-09-22,honor,X50,,256.0,8.0,43000.0,used,Occasion,,False,
retail,113.0,2026-09-22,honor,X5C PLUS,plus,64.0,4.0,25900.0,new,Rupture,,False,
retail,219.0,2026-09-22,honor,X6a,,128.0,4.0,26900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X6b,,128.0,6.0,30000.0,new,,,False,
retail,,2026-09-22,honor,X6b,,256.0,6.0,,new,,,False,
retail,20645842.0,2026-09-22,honor,X6b,,256.0,6.0,,new,Neuf | Facilité Neuf,,False,
retail,,2026-09-22,honor,X6c,,128.0,6.0,36000.0,new,,,False,
retail,408.0,2026-09-22,honor,X70,,128.0,8.0,59900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X70,,512.0,12.0,73000.0,new,,,False,
retail,82.0,2026-09-22,honor,X7B,,256.0,8.0,42900.0,new,Rupture,,False,
retail,523.0,2026-09-22,honor,X7E,,128.0,6.0,45900.0,new,Disponible,,False,
retail,,2026-09-22,honor,X7b,,256.0,8.0,43000.0,new,,,False,
retail,44712707.0,2026-09-22,honor,X7c,,128.0,8.0,,,,,False,
retail,224.0,2026-09-22,honor,X7c,,256.0,8.0,39900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X7c,,256.0,8.0,37000.0,new,,,False,
retail,46066216.0,2026-09-22,honor,X7c,,256.0,4.0,,,,,False,
retail,46066138.0,2026-09-22,honor,X7c,,512.0,8.0,,,,,False,
retail,470.0,2026-09-22,honor,X7d,,256.0,8.0,41900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X7d,,256.0,8.0,55000.0,new,,True,False,
retail,551.0,2026-09-22,honor,X80 Pro Max,promax,128.0,8.0,80900.0,new,Disponible,,False,
retail,302.0,2026-09-22,honor,X8C,,512.0,8.0,51900.0,new,Rupture,,False,
retail,531.0,2026-09-22,honor,X8D,,256.0,8.0,51900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X8b,,512.0,8.0,52000.0,new,,,False,
retail,133.0,2026-09-22,honor,X8b,,,,39900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X8d,,128.0,8.0,51000.0,new,,,False,
retail,,2026-09-22,honor,X8d,,256.0,8.0,52000.0,new,,,False,
retail,81.0,2026-09-22,honor,X9A,,,,59900.0,new,Rupture,,False,
retail,243.0,2026-09-22,honor,X9B,,512.0,12.0,75500.0,new,Rupture,,False,
retail,73.0,2026-09-22,honor,X9B,,,,69900.0,new,Rupture,,False,
retail,287.0,2026-09-22,honor,X9C,,512.0,12.0,73900.0,new,Rupture,,False,
retail,397.0,2026-09-22,honor,X9D,,256.0,12.0,88000.0,new,Disponible,,False,
retail,432.0,2026-09-22,honor,X9D,,512.0,12.0,84900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X9b,,256.0,12.0,60000.0,new,,,False,
retail,201.0,2026-09-22,honor,X9c,,256.0,12.0,64900.0,new,Rupture,,False,
retail,,2026-09-22,honor,X9c,,256.0,12.0,66000.0,new,,,False,
retail,,2026-09-22,honor,X9d,,256.0,12.0,81000.0,new,,,False,
retail,,2026-09-22,honor,X9d,,512.0,12.0,87000.0,new,,,False,
retail,272.0,2026-09-22,honor,magic 7 pro,pro,1024.0,16.0,219000.0,new,Rupture,,False,2024.0
retail,535.0,2026-09-22,huawei,Mate 80 Pro,pro,16.0,,179000.0,new,Disponible,,False,
retail,,2026-09-22,huawei,Mate 80 Pro,pro,512.0,16.0,196000.0,new,,,False,
retail,64.0,2026-09-22,huawei,P60 PRO,pro,256.0,12.0,169000.0,new,Rupture,,False,
retail,354.0,2026-09-22,huawei,Pura 80 Ultra CE,ultra,16.0,,239900.0,new,Rupture,,False,
retail,568.0,2026-09-22,huawei,Pura 90s Pro Max,promax,512.0,12.0,205000.0,new,Disponible,,False,
retail,139.0,2026-09-22,infinix,GT 20 Pro,pro,,,80000.0,new,Rupture,,False,
retail,,2026-09-22,infinix,GT 30 Pro,pro,256.0,12.0,65000.0,new,,,False,
retail,,2026-09-22,infinix,GT 30 Pro,pro,256.0,8.0,65000.0,new,,,False,
retail,377.0,2026-09-22,infinix,GT30 Pro,pro,256.0,12.0,65900.0,new,Disponible,,False,
retail,60.0,2026-09-22,infinix,HOT 11,,64.0,4.0,28900.0,new,Rupture,,False,
retail,66.0,2026-09-22,infinix,HOT 20,,,,28900.0,new,Rupture,,False,
retail,65.0,2026-09-22,infinix,HOT 20I,,128.0,4.0,24500.0,new,Rupture,,False,
retail,16.0,2026-09-22,infinix,HOT 30,,128.0,8.0,29900.0,new,Rupture,,False,2023.0
retail,67.0,2026-09-22,infinix,HOT 30I,,128.0,8.0,26900.0,new,Rupture,,False,
retail,122.0,2026-09-22,infinix,HOT 40I,,,,25500.0,new,Rupture,,False,
retail,279.0,2026-09-22,infinix,HOT 50,,128.0,8.0,31000.0,new,Rupture,,False,2024.0
retail,280.0,2026-09-22,infinix,HOT 50,,256.0,8.0,32900.0,new,Rupture,,False,2024.0
retail,394.0,2026-09-22,infinix,HOT 50I,,256.0,8.0,26900.0,new,Disponible,,False,
retail,539.0,2026-09-22,infinix,HOT 60I,,256.0,8.0,32500.0,new,Disponible,,False,
retail,,2026-09-22,infinix,Hot 40 Pro,pro,256.0,8.0,36000.0,new,,,False,2023.0
retail,180.0,2026-09-22,infinix,Hot 40 Pro,pro,,,37100.0,new,Rupture,,False,2023.0
retail,,2026-09-22,infinix,Hot 40i,,128.0,8.0,25000.0,new,,,False,
retail,,2026-09-22,infinix,Hot 40i,,128.0,4.0,23000.0,new,,,False,
retail,,2026-09-22,infinix,Hot 50,,256.0,8.0,30000.0,new,,,False,2024.0
retail,46090972.0,2026-09-22,infinix,Hot 50,,256.0,6.0,,,,,False,2024.0
retail,250.0,2026-09-22,infinix,Hot 50 Pro+,promax,,,39900.0,new,Rupture,,False,2024.0
retail,259.0,2026-09-22,infinix,Hot 50i,,128.0,6.0,23900.0,new,Rupture,,False,
retail,,2026-09-22,infinix,Hot 50i,,128.0,4.0,23000.0,new,,,False,
retail,36604766.0,2026-09-22,infinix,Hot 50i,,128.0,6.0,,,,,False,
retail,,2026-09-22,infinix,Hot 50i,,256.0,8.0,26000.0,new,,,False,
retail,,2026-09-22,infinix,Hot 50i,,256.0,6.0,28000.0,new,,,False,
retail,36604524.0,2026-09-22,infinix,Hot 50i,,256.0,4.0,,,,,False,
retail,476.0,2026-09-22,infinix,Hot 60 Pro,pro,256.0,8.0,38900.0,new,Disponible,,False,
retail,,2026-09-22,infinix,Hot 60 Pro,pro,256.0,8.0,38000.0,new,,,False,
retail,477.0,2026-09-22,infinix,Hot 60 Pro+,promax,256.0,8.0,42500.0,new,Disponible,,False,
retail,,2026-09-22,infinix,Hot 60 Pro+,promax,256.0,8.0,44000.0,new,,,False,
retail,426.0,2026-09-22,infinix,Hot 60i,,128.0,6.0,25900.0,new,Rupture,,False,
retail,,2026-09-22,infinix,Hot 60i,,128.0,6.0,29000.0,new,,,False,
